일자,주가(USD),PER(일별),매출(USD),영업이익(USD),영업이익률(%),순이익(USD),매출성장률YoY(%),순이익성장률YoY(%),EPS추정치,EPS실적,컨센서스,서프라이즈(%),자사주매입(USD),배당금지급(USD)
2025-01-15,136.21034240722656,42.86333280086542,35082000000.0,21869000000.0,62.33681090017673,19309000000.0,62.4935864545921,65.25972344502563,0.75,0.81,상회,8.52,-10997000000.0,-245000000.0
2025-01-16,133.54090881347656,42.02330245884753,35082000000.0,21869000000.0,62.33681090017673,19309000000.0,62.4935864545921,65.25972344502563,0.75,0.81,상회,8.52,-10997000000.0,-245000000.0
2025-01-17,137.6800079345703,43.325814294496496,35082000000.0,21869000000.0,62.33681090017673,19309000000.0,62.4935864545921,65.25972344502563,0.75,0.81,상회,8.52,-10997000000.0,-245000000.0
2025-01-21,140.79933166503906,44.30741825209455,35082000000.0,21869000000.0,62.33681090017673,19309000000.0,62.4935864545921,65.25972344502563,0.75,0.81,상회,8.52,-10997000000.0,-245000000.0
2025-01-22,147.03799438476562,46.27063096900058,35082000000.0,21869000000.0,62.33681090017673,19309000000.0,62.4935864545921,65.25972344502563,0.75,0.81,상회,8.52,-10997000000.0,-245000000.0
2025-01-23,147.1879425048828,46.317817372484036,35082000000.0,21869000000.0,62.33681090017673,19309000000.0,62.4935864545921,65.25972344502563,0.75,0.81,상회,8.52,-10997000000.0,-245000000.0
2025-01-24,142.58892822265625,44.870577197830805,35082000000.0,21869000000.0,62.33681090017673,19309000000.0,62.4935864545921,65.25972344502563,0.75,0.81,상회,8.52,-10997000000.0,-245000000.0
2025-01-27,118.39421081542969,37.2568658898573,35082000000.0,21869000000.0,62.33681090017673,19309000000.0,62.4935864545921,65.25972344502563,0.75,0.81,상회,8.52,-10997000000.0,-245000000.0
2025-01-28,128.9619140625,40.582362127622645,35082000000.0,21869000000.0,62.33681090017673,19309000000.0,62.4935864545921,65.25972344502563,0.75,0.81,상회,8.52,-10997000000.0,-245000000.0
2025-01-29,123.67305755615234,38.91803904788289,35082000000.0,21869000000.0,62.33681090017673,19309000000.0,62.4935864545921,65.25972344502563,0.75,0.81,상회,8.52,-10997000000.0,-245000000.0
