일자,주가(USD),PER(일별),매출(USD),영업이익(USD),영업이익률(%),순이익(USD),매출성장률YoY(%),순이익성장률YoY(%),EPS추정치,EPS실적,컨센서스,서프라이즈(%),자사주매입(USD),배당금지급(USD)
2024-12-12,93.18142700195312,40.91879515433372,169588000000.0,6708000000.0,3.9554685473028752,4577000000.0,4.763929488882983,56.09864474561208,0.53,0.58,상회,8.84,-977000000.0,-1668000000.0
2024-12-13,93.54669189453125,41.07919406425985,169588000000.0,6708000000.0,3.9554685473028752,4577000000.0,4.763929488882983,56.09864474561208,0.53,0.58,상회,8.84,-977000000.0,-1668000000.0
2024-12-16,94.16207122802734,41.34942582288069,169588000000.0,6708000000.0,3.9554685473028752,4577000000.0,4.763929488882983,56.09864474561208,0.53,0.58,상회,8.84,-977000000.0,-1668000000.0
2024-12-17,94.70796203613281,41.58914305916033,169588000000.0,6708000000.0,3.9554685473028752,4577000000.0,4.763929488882983,56.09864474561208,0.53,0.58,상회,8.84,-977000000.0,-1668000000.0
2024-12-18,92.85192108154297,40.774099095331316,169588000000.0,6708000000.0,3.9554685473028752,4577000000.0,4.763929488882983,56.09864474561208,0.53,0.58,상회,8.84,-977000000.0,-1668000000.0
2024-12-19,92.70303344726562,40.70871801238353,169588000000.0,6708000000.0,3.9554685473028752,4577000000.0,4.763929488882983,56.09864474561208,0.53,0.58,상회,8.84,-977000000.0,-1668000000.0
2024-12-20,91.55168914794922,40.203127756346234,169588000000.0,6708000000.0,3.9554685473028752,4577000000.0,4.763929488882983,56.09864474561208,0.53,0.58,상회,8.84,-977000000.0,-1668000000.0
2024-12-23,89.67579650878906,39.37936631479084,169588000000.0,6708000000.0,3.9554685473028752,4577000000.0,4.763929488882983,56.09864474561208,0.53,0.58,상회,8.84,-977000000.0,-1668000000.0
2024-12-24,91.98841094970703,40.39490556572862,169588000000.0,6708000000.0,3.9554685473028752,4577000000.0,4.763929488882983,56.09864474561208,0.53,0.58,상회,8.84,-977000000.0,-1668000000.0
2024-12-26,92.09758758544922,40.44284834292477,169588000000.0,6708000000.0,3.9554685473028752,4577000000.0,4.763929488882983,56.09864474561208,0.53,0.58,상회,8.84,-977000000.0,-1668000000.0
